City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
326,kavalerovo,44.2661,135.0572,1.9700000000000273,67,0,4.47,RU,1699064349
327,itoman,26.1247,127.6694,28.430000000000007,62,20,5.14,JP,1699064350
328,wangqing,43.3218,129.7634,4.160000000000025,41,5,1.39,CN,1699064351
329,huanuni,-18.2667,-66.85,9.260000000000048,54,6,2.98,BO,1699064352
330,yunfu,22.9306,112.0373,26.640000000000043,71,69,1.62,CN,1699064353
331,eyl,7.9803,49.8164,26.27000000000004,84,19,4.19,SO,1699064354
332,bizerte,37.2744,9.8739,15.0,88,75,5.66,TN,1699064354
333,udachny,66.4167,112.4,-23.639999999999986,76,55,1.05,RU,1699064355
334,crane,31.3974,-102.3501,17.189999999999998,45,0,7.11,US,1699064356
335,howard springs,-12.497,131.047,34.370000000000005,56,69,2.85,AU,1699064357
336,saint-leu,-21.15,55.2833,23.310000000000002,100,92,1.48,RE,1699064358
337,papayal,-4.0761,-80.7361,23.660000000000025,64,1,0.95,PE,1699064359
338,hwange,-18.3693,26.5019,22.390000000000043,58,75,2.27,ZW,1699064360
339,scarborough,54.2797,-0.4044,7.760000000000048,92,18,5.62,GB,1699064187
340,rio grande,-32.035,-52.0986,14.410000000000025,78,98,13.05,BR,1699064361
341,puerto baquerizo moreno,-0.9,-89.6,24.470000000000027,73,23,3.9,EC,1699064362
342,newborough,52.6389,-0.2233,7.28000000000003,93,100,3.09,GB,1699064363
343,san martin,-33.081,-68.4681,15.300000000000011,28,1,4.08,AR,1699064364
344,neiafu,-18.65,-173.9833,27.379999999999995,78,75,6.17,TO,1699064364
345,kenai,60.5544,-151.2583,5.050000000000011,87,100,2.06,US,1699064365
346,turkestan,43.3333,68.25,7.0400000000000205,40,32,0.49,KZ,1699064366
347,salinopolis,-0.6136,-47.3561,27.29000000000002,81,8,4.44,BR,1699064268
348,mossendjo,-2.9506,12.7261,20.470000000000027,98,98,0.34,CG,1699064367
349,xichang,27.8964,102.2634,15.300000000000011,75,13,1.34,CN,1699064368
350,conde,-7.2597,-34.9075,25.700000000000045,89,75,2.06,BR,1699064151
351,la gi,10.6667,107.7833,28.74000000000001,74,75,1.89,VN,1699064370
352,kingston,17.997,-76.7936,27.53000000000003,86,75,9.26,JM,1699064371
353,kudahuvadhoo,2.6708,72.8944,27.600000000000023,80,100,6.29,MV,1699064371
354,sydney mines,46.2367,-60.2177,8.330000000000041,93,100,4.63,CA,1699064372
355,chartres,48.4167,1.5,8.360000000000014,94,100,3.13,FR,1699064373
356,rabo de peixe,37.8,-25.5833,17.730000000000018,82,75,6.17,PT,1699064374
357,kuanda,56.3161,116.0806,-18.92999999999998,79,40,1.0,RU,1699064374
358,bambari,5.768,20.6757,21.640000000000043,96,100,1.46,CF,1699064375
359,remire-montjoly,4.9167,-52.2667,28.02000000000004,83,40,1.54,GF,1699064376
360,gamba,-2.65,10.0,24.560000000000002,92,100,1.32,GA,1699064377
361,kone,-21.0595,164.8658,27.129999999999995,54,90,2.29,NC,1699064378
362,ishimbay,53.4545,56.0415,5.150000000000034,87,19,3.36,RU,1699064378
363,rio preto da eva,-2.6994,-59.6997,29.900000000000034,43,100,0.72,BR,1699064379
364,tobelo,1.7284,128.0095,29.420000000000016,67,93,2.04,ID,1699064380
365,susuman,62.7833,148.1667,-13.339999999999975,93,100,1.79,RU,1699064381
366,hastings,50.8552,0.5729,8.770000000000039,53,72,4.77,GB,1699064189
367,darab,28.7519,54.5444,15.939999999999998,58,0,1.39,IR,1699064382
368,tadine,-21.55,167.8833,24.010000000000048,61,96,5.89,NC,1699064383
369,bandraboua,-12.7044,45.1223,26.82000000000005,77,100,5.72,YT,1699064384
370,stuttgart,48.7823,9.177,7.7000000000000455,88,40,1.03,DE,1699064302
371,san antonio de pale,-1.4014,5.6325,26.03000000000003,86,99,4.13,GQ,1699064385
372,narasapur,16.45,81.6667,25.350000000000023,88,75,2.68,IN,1699064386
373,al burayqah,30.4062,19.5739,23.910000000000025,42,0,6.67,LY,1699064387
374,altai,46.3722,96.2583,-13.609999999999957,87,100,3.62,MN,1699064388
375,asheboro,35.7079,-79.8136,6.990000000000009,62,0,0.0,US,1699064389
376,deutschlandsberg,46.8153,15.2222,3.840000000000032,90,63,0.74,AT,1699064390
377,vanino,49.0869,140.2543,-3.3700000000000045,29,0,7.1,RU,1699064390
378,karratha,-20.7377,116.8463,35.93000000000001,23,87,2.66,AU,1699064391
379,santa elena de uairen,4.6167,-61.1333,22.32000000000005,79,97,1.12,VE,1699064392
380,gwaram,11.2764,9.8858,21.760000000000048,34,100,1.28,NG,1699064392
381,kuching,1.55,110.3333,30.629999999999995,78,20,2.24,MY,1699064393
382,genhe,50.7833,121.5167,-9.549999999999955,28,99,0.64,CN,1699064394
383,qurayyat,31.3318,37.3428,15.100000000000023,63,0,2.06,SA,1699064394
384,mount pearl,47.5166,-52.7813,4.07000000000005,89,75,4.63,CA,1699064149
385,samarskoye,46.9336,39.6814,11.300000000000011,79,63,4.59,RU,1699064129
386,purpe,64.4803,76.6897,-3.359999999999957,95,100,10.18,RU,1699064396
387,mead,47.7674,-117.3549,7.970000000000027,80,0,0.0,US,1699064397
388,vila velha,-20.3297,-40.2925,25.970000000000027,78,40,3.6,BR,1699064398
389,bakanas,44.8081,76.2772,3.4399999999999977,39,7,5.38,KZ,1699064399
390,portland,45.5234,-122.6762,15.600000000000023,93,100,4.12,US,1699064244
391,andovoranto,-18.95,49.1,21.860000000000014,91,100,4.34,MG,1699064400
392,tinogasta,-28.0632,-67.5649,13.600000000000023,34,0,0.93,AR,1699064401
393,saudarkrokur,65.7461,-19.6394,1.2100000000000364,92,100,2.31,IS,1699064402
394,vila franca do campo,37.7167,-25.4333,18.230000000000018,90,100,6.33,PT,1699064403
395,palikir - national government center,6.9248,158.1611,27.470000000000027,94,100,2.57,FM,1699064404
396,rudbar,30.15,62.6,20.82000000000005,26,88,2.2,AF,1699064405
397,ibanda,-2.7974,32.4746,18.03000000000003,93,100,1.23,TZ,1699064406
398,kununurra,-15.7667,128.7333,36.99000000000001,23,3,4.12,AU,1699064407
399,puerto armuelles,8.2833,-82.8667,27.27000000000004,75,100,4.47,PA,1699064408
400,kiruna,67.8557,20.2251,-8.489999999999952,93,100,2.06,SE,1699064409
401,concepcion de la sierra,-27.9831,-55.5203,13.689999999999998,85,71,2.61,AR,1699064410
402,pisco,-13.7,-76.2167,18.03000000000003,88,24,5.66,PE,1699064411
403,gebeit,21.0667,36.3167,23.060000000000002,77,0,2.48,SD,1699064411
404,north platte,41.1239,-100.7654,11.879999999999995,61,0,4.02,US,1699064412
405,nikolayevsk-on-amure,53.1406,140.73,-8.109999999999957,47,5,7.59,RU,1699064413
406,fort st. john,56.2499,-120.8529,0.9399999999999977,86,100,2.06,CA,1699064414
407,kupang,-10.1667,123.5833,33.32000000000005,49,20,4.12,ID,1699064414
408,kapren,25.4167,76.0667,21.939999999999998,36,56,1.3,IN,1699064415
409,inari,68.906,27.0288,-16.889999999999986,97,30,0.7,FI,1699064416
410,rakops,-21.0167,24.3333,22.840000000000032,48,98,4.04,BW,1699064417
411,nouadhibou,20.931,-17.0347,21.99000000000001,73,0,8.23,MR,1699064418
412,svay rieng,11.0879,105.7993,29.140000000000043,70,95,1.38,KH,1699064419
413,mersa matruh,31.3525,27.2453,24.57000000000005,38,0,2.56,EG,1699064419
414,anjozorobe,-18.4,47.8667,15.920000000000016,93,99,2.11,MG,1699064420
415,coalcoman de vazquez pallares,18.7833,-103.15,20.439999999999998,91,54,0.46,MX,1699064421
416,dem'yanovo,60.3511,47.0842,-5.159999999999968,95,89,1.36,RU,1699064422
417,jinchang,38.4953,102.1739,8.810000000000002,44,22,4.86,CN,1699064423
418,souillac,-20.5167,57.5167,22.210000000000036,88,40,3.6,MU,1699064424
419,cidade velha,14.9167,-23.6167,26.260000000000048,78,0,9.26,CV,1699064425
420,kalynivka,49.4539,28.5261,10.5,92,100,5.5,UA,1699064425
421,richards bay,-28.783,32.0377,19.200000000000045,80,100,7.68,ZA,1699064426
422,mount darwin,-16.7725,31.5838,16.879999999999995,62,90,3.15,ZW,1699064427
423,carnarvon,-24.8667,113.6333,24.010000000000048,69,12,3.69,AU,1699064427
424,turuntayevo,52.2,107.6167,-4.949999999999989,59,35,1.88,RU,1699064428
425,kholmsk,47.0511,142.0569,0.4399999999999977,56,54,5.98,RU,1699064429
426,launceston,-41.45,147.1667,15.800000000000011,41,40,2.06,AU,1699064430
427,ryotsu-minato,38.0833,138.4333,19.04000000000002,72,100,4.03,JP,1699064431
428,lorengau,-2.0226,147.2712,28.810000000000002,73,33,2.06,PG,1699064431
429,sarai sidhu,30.5949,71.9698,21.27000000000004,38,16,2.34,PK,1699064432
430,kruisfontein,-34.0033,24.7314,15.550000000000011,81,64,7.16,ZA,1699064433
431,balqash,46.8481,74.995,-0.6699999999999591,86,0,5.0,KZ,1699064434
432,colac,-38.3333,143.5833,14.350000000000023,36,2,3.32,AU,1699064435
433,rossosh',51.1209,38.5116,5.240000000000009,78,49,4.91,RU,1699064436
434,santa terezinha,-29.9002,-50.0904,15.410000000000025,79,60,10.83,BR,1699064437
435,rio brilhante,-21.8019,-54.5464,18.360000000000014,78,2,3.09,BR,1699064438
436,bonthe,7.5264,-12.505,26.140000000000043,86,99,2.29,SL,1699064438
437,vernon,50.2581,-119.2691,8.5,90,100,2.57,CA,1699064439
438,bela vista,-22.1089,-56.5211,17.360000000000014,71,23,2.6,BR,1699064440
439,strezhevoy,60.7333,77.5889,-3.349999999999966,93,100,7.6,RU,1699064442
440,berdigestyakh,62.0989,126.6992,-22.75999999999999,98,100,1.36,RU,1699064442
441,nizhneudinsk,54.9076,99.0276,-9.329999999999984,82,97,0.89,RU,1699064443
442,terrace,54.5163,-128.6035,5.9500000000000455,93,100,7.72,CA,1699064444
443,ellsworth,44.5434,-68.4195,10.860000000000014,76,0,6.69,US,1699064445
444,miracema do tocantins,-9.5618,-48.3967,26.700000000000045,65,97,1.49,BR,1699064445
445,piggs peak,-25.9667,31.25,11.400000000000034,95,96,1.29,SZ,1699064446
446,charlottetown,46.2352,-63.1267,7.650000000000034,78,100,6.71,CA,1699064447
447,taoudenni,22.6783,-3.9836,28.100000000000023,12,0,3.51,ML,1699064447
448,zyryanovsk,49.7386,84.2719,-14.069999999999993,86,51,0.91,KZ,1699064448
449,greenville,35.6127,-77.3663,11.010000000000048,89,0,0.45,US,1699064449
450,ashland,40.8167,-82.2665,12.370000000000005,59,100,5.58,US,1699064449
451,daru,-9.0763,143.2092,27.930000000000007,72,68,5.8,PG,1699064450
452,hilo,19.7297,-155.09,27.850000000000023,69,0,3.6,US,1699064398
453,nguigmi,14.2495,13.1092,26.710000000000036,26,3,3.79,NE,1699064452
454,barbate,36.1924,-5.9219,16.650000000000034,77,27,3.93,ES,1699064452
455,muli,2.9167,73.5667,27.689999999999998,79,100,5.71,MV,1699064453
456,broome,42.2506,-75.833,10.430000000000007,49,0,6.17,US,1699064454
457,vorgashor,67.5833,63.95,-6.060000000000002,94,100,6.91,RU,1699064454
458,al majaridah,19.1236,41.9111,27.0,59,95,0.85,SA,1699064455
459,feijo,-8.1642,-70.3536,24.33000000000004,85,7,1.14,BR,1699064456
460,krasnyy kut,50.95,46.9667,3.3000000000000114,73,88,3.53,RU,1699064456
461,acarau,-2.8856,-40.12,26.54000000000002,80,36,6.07,BR,1699064457
462,gongzhuling,43.5008,124.8198,3.980000000000018,36,10,2.7,CN,1699064459
463,choibalsan,48.0667,114.5,-8.069999999999993,93,100,2.09,MN,1699064459
464,radyvyliv,50.1299,25.2558,10.060000000000002,94,79,3.82,UA,1699064460
465,kidal,18.4411,1.4078,26.53000000000003,13,0,4.1,ML,1699064461
466,osnabruck,52.2667,8.05,7.660000000000025,78,7,6.21,DE,1699064462
467,lerwick,60.1545,-1.1494,7.0,87,100,3.15,GB,1699064463
468,atmore,31.0238,-87.4939,12.689999999999998,74,0,2.71,US,1699064375
469,hami,42.8,93.45,4.75,19,47,4.23,CN,1699064465
470,beyneu,45.3167,55.2,10.78000000000003,50,70,3.83,KZ,1699064465
471,urdinarrain,-32.6857,-58.8932,10.379999999999995,89,40,2.24,AR,1699064466
472,amparafaravola,-17.5833,48.2167,19.510000000000048,87,100,2.05,MG,1699064467
473,suntar,62.1444,117.6319,-14.659999999999968,91,100,2.54,RU,1699064468
474,buston,40.2342,69.6948,5.100000000000023,87,2,2.0,TJ,1699064469
475,nikol'sk,53.7189,46.0712,0.160000000000025,84,3,2.05,RU,1699064469
476,usogorsk,63.4106,48.6872,-2.9599999999999795,95,100,3.11,RU,1699064470
477,manta,-0.95,-80.7333,24.879999999999995,78,40,3.6,EC,1699064471
478,romorantin-lanthenay,47.4167,1.8333,8.810000000000002,93,75,5.14,FR,1699064472
479,cova figueira,14.8905,-24.2934,24.0,77,29,6.65,CV,1699064472
480,new norfolk,-42.7826,147.0587,14.28000000000003,38,83,1.59,AU,1699064473
481,taroa,8.7058,171.2275,28.150000000000034,80,100,7.21,MH,1699064474
482,ketchikan,55.3422,-131.6461,10.990000000000009,93,100,1.54,US,1699064475
483,al hufuf,25.3646,49.5653,22.189999999999998,83,3,1.54,SA,1699064475
484,kismayo,-0.3582,42.5454,24.140000000000043,91,100,3.82,SO,1699064258
485,qarchi gak,37.04,66.7889,14.07000000000005,42,4,2.42,AF,1699064477
486,shibetsu,43.659,145.132,10.390000000000043,87,75,2.06,JP,1699064478
487,paradip garh,20.3167,86.6167,25.77000000000004,80,20,2.13,IN,1699064479
488,floro,61.5996,5.0328,11.980000000000018,47,100,8.23,NO,1699064480
489,kapoeta,4.7717,33.5903,25.090000000000032,65,96,3.89,SS,1699064481
490,kodoli,16.8833,74.2,22.210000000000036,62,100,1.48,IN,1699064481
491,gijang,35.2442,129.2139,22.850000000000023,68,75,4.99,KR,1699064482
492,santiago,-33.4569,-70.6483,22.0,39,0,2.06,CL,1699064483
493,novodvinsk,64.4165,40.8122,-3.4499999999999886,96,100,1.88,RU,1699064484
494,ath thawrah,35.8469,38.5443,18.650000000000034,80,7,3.77,SY,1699064485
495,tomatlan,19.9333,-105.25,25.350000000000023,91,66,1.02,MX,1699064485
496,wanning,18.8003,110.3967,27.129999999999995,78,73,3.07,CN,1699064486
497,flying fish cove,-10.4217,105.6791,27.82000000000005,83,100,5.66,CX,1699064488
498,wassertrudingen,49.05,10.6,4.2000000000000455,90,100,3.61,DE,1699064489
499,skowhegan,44.7651,-69.7192,9.650000000000034,60,100,4.65,US,1699064489
500,lompoc,34.6391,-120.4579,21.120000000000005,86,0,7.6,US,1699064490
501,taman',45.2117,36.7161,14.680000000000007,92,29,6.86,RU,1699064491
502,bandar lampung,-5.4254,105.258,30.379999999999995,61,78,0.81,ID,1699064492
503,hualien city,23.9769,121.6044,27.710000000000036,52,2,1.67,TW,1699064492
504,tongliao,43.6125,122.2653,2.4500000000000455,35,40,2.53,CN,1699064493
505,altay,47.8667,88.1167,-9.810000000000002,61,0,4.12,CN,1699064494
506,prymors'k,46.7348,36.3443,13.480000000000018,99,97,4.06,UA,1699064496
507,las veredas,23.1388,-109.7075,27.700000000000045,76,0,2.57,MX,1699064498
508,jalarpet,12.5667,78.5833,23.360000000000014,91,80,1.32,IN,1699064498
509,beira,-19.8436,34.8389,23.510000000000048,67,98,3.52,MZ,1699064499
510,stavelot,50.393,5.9343,8.200000000000045,92,76,6.29,BE,1699064500
511,krasnovishersk,60.4078,57.082,-5.269999999999982,88,99,3.33,RU,1699064501
512,phan rang-thap cham,11.5667,108.9833,29.010000000000048,69,97,2.19,VN,1699064359
513,ugoofaaru,5.6667,73.0,27.890000000000043,75,100,2.27,MV,1699064502
514,oued el abtal,35.456,0.6878,15.420000000000016,77,57,6.32,DZ,1699064503
515,camana,-16.6228,-72.7111,18.77000000000004,79,57,2.25,PE,1699064503
516,tsiombe,-25.3,45.4833,19.57000000000005,70,40,6.61,MG,1699064504
517,tralee,52.2704,-9.7026,7.0,93,100,5.44,IE,1699064505
518,matthew town,20.95,-73.6667,28.730000000000018,72,16,9.03,BS,1699064505
519,pico truncado,-46.7949,-67.9573,13.28000000000003,44,97,7.36,AR,1699064279
520,igarka,67.4667,86.5833,-8.009999999999991,93,100,12.38,RU,1699064507
521,luanco,43.6152,-5.7934,18.710000000000036,95,100,9.88,ES,1699064508
522,jiazi,22.8779,116.067,25.5,72,7,3.56,CN,1699064509
523,laguna,38.421,-121.4238,22.08000000000004,50,0,2.06,US,1699064509
524,sangueya,10.7,-14.3667,24.980000000000018,97,17,1.52,GN,1699064510
525,longboat key,27.4125,-82.659,22.03000000000003,71,0,4.63,US,1699064511
526,podgornoye,51.735,39.1496,7.03000000000003,100,100,6.0,RU,1699064511
527,bubaque,11.2833,-15.8333,27.970000000000027,80,6,6.04,GW,1699064514
528,tingo maria,-9.2895,-76.0088,21.629999999999995,96,99,0.81,PE,1699064282
529,kamina,-8.7386,24.9906,17.83000000000004,97,100,1.44,CD,1699064515
530,carnot,4.9409,15.8665,20.700000000000045,98,97,0.69,CF,1699064516
531,sandviken,60.6167,16.7667,4.5,100,100,1.78,SE,1699064517
532,charters towers,-20.1,146.2667,33.72000000000003,30,0,7.56,AU,1699064518
533,nayagarh,20.1333,85.1,23.560000000000002,81,91,0.47,IN,1699064518
534,zhangye,38.9342,100.4517,9.600000000000023,32,97,0.4,CN,1699064519
535,cefalu,38.0386,14.0229,16.970000000000027,68,89,8.05,IT,1699064520
536,porto novo,6.4965,2.6036,27.900000000000034,87,100,2.18,BJ,1699064520
537,margate,51.3813,1.3862,7.050000000000011,93,5,2.24,GB,1699064522
538,bibiani,6.4635,-2.3194,21.930000000000007,99,42,0.98,GH,1699064523
539,alipur,29.3846,70.9116,21.960000000000036,37,47,2.18,PK,1699064523
540,sechura,-5.5569,-80.8222,20.0,76,14,6.56,PE,1699064524
541,sarupathar,26.1984,93.8094,21.930000000000007,88,8,0.56,IN,1699064525
542,antofagasta,-23.65,-70.4,16.600000000000023,77,48,1.64,CL,1699064525
543,dzilam gonzalez,21.2833,-88.9333,23.650000000000034,92,97,3.68,MX,1699064527
544,pineville,31.3224,-92.4343,11.939999999999998,63,0,0.0,US,1699064527
545,butte,39.6499,-121.5677,21.010000000000048,50,0,0.0,US,1699064528
546,tshabong,-26.05,22.45,18.57000000000005,81,62,6.52,BW,1699064529
547,loen,7.7601,168.2307,28.420000000000016,72,100,5.58,MH,1699064530
548,san-pedro,4.7485,-6.6363,25.200000000000045,89,26,2.56,CI,1699064530
549,madimba,-10.4,40.3333,24.870000000000005,83,100,4.86,TZ,1699064531
550,ivdel',60.6911,60.4206,-3.319999999999993,73,6,6.26,RU,1699064532
551,almeria,37.1667,-2.3333,10.800000000000011,63,54,2.98,ES,1699064533
552,avanigadda,16.0215,80.9181,26.08000000000004,89,97,2.32,IN,1699064534
553,wegorzewo,54.2157,21.7372,10.57000000000005,68,52,11.09,PL,1699064534
554,darovskoy,58.77,47.9564,-3.25,81,84,0.64,RU,1699064535
555,maua,-23.6678,-46.4614,22.420000000000016,90,100,5.42,BR,1699064536
556,prince rupert,54.3161,-130.3201,11.830000000000041,91,100,3.6,CA,1699064536
557,kolonia,50.9333,6.95,9.420000000000016,76,75,5.66,DE,1699064537
558,saint helier,49.188,-2.1049,11.920000000000016,41,40,7.72,JE,1699064538
559,nova vicosa,-17.8919,-39.3719,25.700000000000045,84,97,6.7,BR,1699064539
560,ayorou,14.7308,0.9174,27.430000000000007,21,5,3.98,NE,1699064539
561,salym,60.0625,71.4789,0.07000000000005002,85,98,5.61,RU,1699064540
562,bel ombre,-4.6167,55.4167,24.910000000000025,94,100,2.57,SC,1699064541
563,chui,-33.6971,-53.4616,11.890000000000043,82,100,10.59,UY,1699064542
564,puerto palomas,31.7667,-107.6167,17.80000000000001,22,0,1.64,MX,1699064542
565,guarapari,-20.6667,-40.4975,24.55000000000001,87,100,5.35,BR,1699064543
566,ghadamis,30.1337,9.5007,20.460000000000036,28,40,3.65,LY,1699064544
567,dabhol,17.6,73.1667,24.010000000000048,60,98,2.19,IN,1699064544
568,tagta,41.6504,59.9164,6.970000000000027,65,0,3.09,TM,1699064545
569,kavieng,-2.5744,150.7967,28.75,73,63,3.09,PG,1699064546
